code|name|category|groups|chromosome|protein|gene|information|active
D68.9|Defecto de la coagulación, no especificado|65||||||True
D69|Púrpura y otras afecciones hemorrágicas|65||||||True
D69.0|Púrpura alérgica|65||||||True
D69.1|Defectos cualitativos de las plaquetas|65||||||True
D69.2|Otras púrpuras no trombocitopénicas|65||||||True
D69.3|Púpura trombocitopénica idiopática|65|AUTOIMMUNE|||||True
D69.4|Otras trombocitopenias primarias|65||||||True
D69.5|Tombocitopenia secundaria|65||||||True
D69.6|Trombocitopenia no especificada|65||||||True
D69.8|Otras afecciones hemorrágicas especificadas|65||||||True
D69.9|Afección hemorrágica, no especificada|65||||||True
D70|Agranulocitosis|66||||||True
D71|Trastornos funcionales de los polimorfonucleares neutrófilos|66||||||True
D72|Otros trastornos de los leucocitos|66||||||True
D72.0|Anomalías genéticas de los leucocitos|66||||||True
D72.1|Eosinofilia|66||||||True
D72.8|Otros trastornos especificados de los leucocitos|66||||||True
D72.9|Trastorno de los leucocitos, no especificado|66||||||True
D73|Enfermedades del bazo|66||||||True
D73.0|Hipoesplenismo|66||||||True
D73.1|Hiperesplenismo|66||||||True
D73.2|Esplenomegalia congestiva crónica|66||||||True
D73.3|Absceso del bazo|66||||||True
D73.4|Quiste del bazo|66||||||True
D73.5|Infarto del bazo|66||||||True
D73.8|Otras enfermedades del bazo|66||||||True
D73.9|Enfermedad del bazo, no especificada|66||||||True
D74|Metahemoglobinemia|66||||||True
D74.0|Metahemoglobinemia congénita|66||||||True
D74.8|Otras metahemoglobinemias|66||||||True
D74.9|Metahemoglobinemia, no especificada|66||||||True
D75|Otras enfermedades de la sangre y de los órganos hematopoyéticos|66||||||True
D75.0|Eritrocitosis familiar|66||||||True
D75.1|Policitemia secundaria|66||||||True
D75.8|Otras enfermedades especificadas de la sangre y de los órganos hematopoyéticos|66||||||True
D75.9|Enfermedad de la sangre y de los órganos hematopoyéticos, no especificada|66||||||True
D76|Ciertas enfermedades que afectan al tejido linforreticular y al sistema reticuloendotelial|66||||||True
D76.1|Linfohistiocitosis hemofagocítica|66||||||True
D76.2|Síndrome hemofagocítico asociado a infección|66||||||True
D76.3|Otros síndromes histiocíticos|66||||||True
D77|Otros trastornos de la sangre y de los órganos hematopoyéticos en enfermedades clasificadas en otra parte|66||||||True
D80|Inmunodeficiencia con predominio de defectos de los anticuerpos|67||||||True
D80.0|Hipogammaglobulinemia hereditaria|67||||||True
D80.1|Hipogammaglobulinemia no familiar|67||||||True
D80.2|Deficiencia selectiva de inmunoglobulina A [IgA]|67||||||True
D80.3|Deficiencia selectiva de subclases de la inmunoglobulina G [IgG]|67||||||True
D80.4|Deficiencia selectiva de inmunoglobulina M [IgM]|67||||||True
D80.5|Inmunodeficiencia con incremento de inmunoglobulina M [IgM]|67||||||True
D80.6|Deficiencia de anticuerpos con inmunoglobulinas casi normales o con hiperinmunoglobulinemia|67||||||True
D80.7|Hipogammaglobulinemia transitoria de la infancia|67||||||True
D80.8|Otras inmunodeficiencias con predominio de defectos de los anticuerpos|67||||||True
D80.9|Inmunodeficiencia con predominio de defectos de los anticuerpos, no especificada|67||||||True
D81|Inmunodeficiencias combinadas|67||||||True
D81.0|Inmunodeficiencia combinada severa [IDCS] con disgenesia reticular|67||||||True
D81.1|Inmunodeficiencia combinada severa [IDCS] con linfocitopenia T y B|67||||||True
D81.2|Inmunodeficiencia combinada severa [IDCS] con cifra baja o normal de linfocitos B|67||||||True
D81.3|Deficiencia de la adenosina deaminasa [ADA]|67||||||True
D81.4|Síndrome de Nezelof|67||||||True
D81.5|Deficiencia de la fosforilasa purinonucleósida [FPN]|67||||||True
D81.6|Deficiencia de la clase I del complejo de histocompatibilidad mayor|67||||||True
D81.7|Deficiencia de la clase II del complejo de histocompatibilidad mayor|67||||||True
D81.8|Otras inmunodeficiencias combinadas|67||||||True
D81.9|Inmunodeficiencia combinada, no especificada|67||||||True
D82|Inmunodeficiencia asociada con otros defectos mayores|67||||||True
D82.0|Síndrome de Wiskott-Aldrich|67||||||True
D82.1|Síndrome de Di George|67||||||True
D82.2|Inmunodeficiencia con enanismo micromélico [miembros cortos]|67||||||True
D82.3|Inmunodeficiencia consecutiva a respuesta defectuosa hereditaria contra el virus de Epstein-Barr|67||||||True
D82.4|Síndrome de hiperinmunoglobulina E [IgE]|67||||||True
D82.8|Inmunodeficiencia asociada con otros defectos mayores especificados|67||||||True
D82.9|Inmunodeficiencia asociada con defectos mayores no especificados|67||||||True
D83|Inmunodeficiencia variable común|67||||||True
D83.0|Inmunodeficiencia variable común con predominio de anormalidades en el número y la función de los linfocitos B|67||||||True
D83.1|Inmunodeficiencia variable común con predominio de trastornos inmunorreguladores de los linfocitos T|67||||||True
D83.2|Inmunodeficiencia variable común con autoanticuerpos anti-B o anti-T|67||||||True
D83.8|Otras inmunodeficiencias variables comunes|67||||||True
D83.9|Inmunodeficiencia variable común, no especificada|67||||||True
D84|Otras inmunodeficiencias|67||||||True
D84.0|Defecto de la función del antígeno-1 del linfocito [LFA-1]|67||||||True
D84.1|Defecto del sistema del complemento|67||||||True
D84.8|Otras inmunodeficiencias especificadas|67||||||True
D84.9|Inmunodeficiencia, no especificada|67||||||True
D86|Sarcoidosis|67||||||True
D86.0|Sarcoidosis del pulmón|67||||||True
D86.1|Sarcoidosis de los ganglios linfáticos|67||||||True
D86.2|Sarcoidosis del pulmón y de los ganglios linfáticos|67||||||True
D86.3|Sarcoidosis de la piel|67||||||True
D86.8|Sarcoidosis de otros sitios especificados o de sitios combinados|67||||||True
D86.9|Sarcoidosis de sitio no especificado|67||||||True
D89|Otros trastornos que afectan el mecanismo de la inmunidad, no clasificados en otra parte|67||||||True
D89.0|Hipergammaglobulinemia policlonal|67||||||True
D89.1|Crioglobulinemia|67||||||True
D89.2|Hipergammaglobulinemia, no especificada|67||||||True
D89.8|Otros trastornos especificados que afectan el mecanismo de la inmunidad, no clasificados en otra parte|67||||||True
D89.9|Trastorno que afecta al mecanismo de la inmunidad, no especificado|67||||||True
E00|Síndrome congénito de deficiencia de yodo|68||||||True
E00.0|Síndrome congénito de deficiencia de yodo, tipo neurológico|68||||||True
E00.1|Síndrome de deficiencia congénita de yodo, tipo mixedematoso|68||||||True
E00.2|Síndrome congénito de deficiencia de yodo, tipo mixto|68||||||True
E00.9|Síndrome congénito de deficiencia de yodo, no especificado|68||||||True
E01|Trastornos tiroideos vinculados a deficiencia de yodo y afecciones relacionadas|68||||||True
E01.0|Bocio difuso (endémico) relacionado con deficiencia de yodo|68||||||True
E01.1|Bocio multinodular (endémico) relacionado con deficiencia de yodo|68||||||True
E01.2|Bocio (endémico) relacionado con deficiencia de yodo, no especificado|68||||||True
E01.8|Otros trastornos de la tiroides relacionados con deficiencia de yodo y afecciones similares|68||||||True
E02|Hipotiroidismo subclínico por deficiencia de yodo|68||||||True
E03|Otros hipotiroidismos|68||||||True
E03.0|Hipotiroidismo congénito con bocio difuso|68||||||True
E03.1|Hipotiroidismo congénito sin bocio|68||||||True
E03.2|Hipotiroidismo debido a medicamentos y a otras sustancias exógenas|68||||||True
E03.3|Hipotiroidismo postinfeccioso|68||||||True
E03.4|Atrofia de tiroides (adquirida)|68||||||True
E03.5|Coma mixedematoso|68||||||True
E03.8|Otros hipotiroidismos especificados|68||||||True
E03.9|Hipotiroidismo, no especificado|68||||||True
E04|Otros bocios no tóxicos|68||||||True
E04.0|Bocio difuso no tóxico|68||||||True
E04.1|Nódulo tiroideo solitario no tóxico|68||||||True
E04.2|Bocio multinodular no tóxico|68||||||True
E04.8|Otros bocios no tóxicos especificados|68||||||True
E04.9|Bocio no tóxico, no especificado|68||||||True
E05|Tirotoxicosis [hipertiroidismo]|68||||||True
E05.0|Tirotoxicosis con bocio difuso|68|AUTOIMMUNE|||||True
E05.1|Tirotoxicosis con nódulo solitario tiroideo tóxico|68||||||True
E05.2|Tirotoxicosis con bocio multinodular tóxico|68||||||True
E05.3|Tirotoxicosis por tejido tiroideo ectópico|68||||||True
E05.4|Tirotoxicosis facticia|68||||||True
E05.5|Crisis o tormenta tirotóxica|68||||||True
E05.8|Otras tirotoxicosis|68||||||True
E05.9|Tirotoxicosis, no especificada|68||||||True
E06|Tiroiditis|68||||||True
E06.0|Tiroiditis aguda|68||||||True
E06.1|Tiroiditis subaguda|68||||||True
E06.2|Tiroiditis crónica con tirotoxicosis transitoria|68||||||True
E06.3|Tiroiditis autoinmune|68|AUTOIMMUNE|||||True
E06.4|Tiroiditis inducida por drogas|68||||||True
E06.5|Otras tiroiditis crónicas|68||||||True
E06.9|Tiroiditis, no especificada|68||||||True
E07|Otros trastornos tiroideos|68||||||True
E07.0|Hipersecreción de calcitonina|68||||||True
E07.1|Bocio dishormogenético|68||||||True
E07.8|Otros trastornos especificados de la glándula tiroides|68||||||True
E07.9|Trastorno de la glándula tiroides, no especificado|68||||||True
E10|Diabetes mellitus insulinodependiente|69|AUTOIMMUNE|||||True
E11|Diabetes mellitus no insulinodependiente|69||||||True
E12|Diabetes mellitus asociada con desnutrición|69||||||True
E13|Otras diabetes mellitus especificadas|69||||||True
E14|Diabetes mellitus, no especificada|69||||||True
E15|Coma hipoglicémico no diabético|70||||||True
E16|Otros trastornos de la secreción interna del páncreas|70||||||True
E16.0|Hipoglicemia sin coma, inducida por drogas|70||||||True
E16.1|Otras hipoglicemias|70||||||True
E16.2|Hipoglicemia, no especificada|70||||||True
E16.3|Secreción exagerada del glucagón|70||||||True
E16.4|Secreción anormal de gastrina|70||||||True
E16.8|Otros trastornos especificados de la secreción interna del páncreas|70||||||True
E16.9|Trastornos de la secreción interna del páncreas, sin otra especificación|70||||||True
E20|Hipoparatiroidismo|71||||||True
E20.0|Hipoparatiroidismo idiopático|71||||||True
E20.1|Pseudohipoparatiroidismo|71||||||True
E20.8|Otros tipos de hipoparatiroidismo|71||||||True
E20.9|Hipoparatiroidismo, no especificado|71||||||True
E21|Hiperparatiroidismo y otros trastornos de la glándula paratiroides|71||||||True
E21.0|Hiperparatiroidismo primario|71||||||True
E21.1|Hiperparatiroidismo secundario no clasificado en otra parte|71||||||True
E21.2|Etros tipos de hiperparatiroidismo|71||||||True
E21.3|Hiperparatiroidismo, sin otra especificación|71||||||True
E21.4|Otros trastornos especificados de la glándula paratiroides|71||||||True
E21.5|Trastorno de la glándula paratiroides, no especificado|71||||||True
E22|Hiperfunción de la glándula hipófisis|71||||||True
E22.0|Acromegalia y gigantismo hipofisario|71||||||True
E22.1|Hiperprolactinemia|71||||||True
E22.2|Síndrome de secreción inapropiada de hormona antidiurética|71||||||True
E22.8|Otras hiperfunciones de la glándula hipófisis|71||||||True
E22.9|Hiperfunción de la glándula hipófisis, no especificada|71||||||True
E23|Hipofunción y otros trastornos de la glándula hipófisis|71||||||True
E23.0|Hipopituitarismo|71||||||True
E23.1|Hipopituitarismo inducido por drogas|71||||||True
E23.2|Diabetes insípida|71||||||True
E23.3|Disfunción hipotalámica, no clasificada en otra parte|71||||||True
E23.6|Otros trastornos de la glándula hipófisis|71||||||True
E23.7|Trastorno de la glándula hipófisis, no especificado|71||||||True
E24|Síndrome de Cushing|71||||||True
E24.0|Enfermedad de Cushing dependiente de la hipófisis|71||||||True
E24.1|Síndrome de Nelson|71||||||True
E24.2|Síndrome de Cushing inducido por drogas|71||||||True
E24.3|Síndrome de ACTH ectópico|71||||||True
E24.4|Síndrome de seudo-Cushing inducido por alcohol|71||||||True
E24.8|Otros tipos de síndrome de Cushing|71||||||True
E24.9|Síndrome de Cushing, no especificado|71||||||True
E25|Trastornos adrenogenitales|71||||||True
E25.0|Trastornos adrenogenitales congénitos con deficiencia enzimática|71||||||True
E25.8|Otros trastornos adrenogenitales|71||||||True
E25.9|Trastorno adrenogenital, no especificado|71||||||True
E26|Hiperaldosteronismo|71||||||True
E26.0|Hiperaldosteronismo primario|71||||||True
E26.1|Hiperaldosteronismo secundario|71||||||True
E26.8|Otros tipos de hiperaldosteronismo|71||||||True
E26.9|Hiperaldosteronismo, no especificado|71||||||True
E27|Otros trastornos de la glándula suprarrenal|71||||||True
E27.0|Otra hiperactividad corticosuprarrenal|71||||||True
E27.1|Insuficiencia corticosuprarrenal primaria|71|AUTOIMMUNE|||||True
E27.2|Crisis addisoniana|71||||||True
E27.3|Insuficiencia corticosuprarrenal inducida por drogas|71||||||True
E27.4|Otras insuficiencias corticosuprarrenales y las no especificadas|71||||||True
E27.5|Hiperfunción de la médula suprarrenal|71||||||True
E27.8|Otros trastornos especificados de la glándula suprarrenal|71||||||True
E27.9|Trastorno de la glándula suprarrenal, no especificado|71||||||True
E28|Disfunción ovárica|71||||||True
E28.0|Exceso de estrógenos|71||||||True
E28.1|Exceso de andrógenos|71||||||True
E28.2|Síndrome de ovario poliquístico|71||||||True
E28.3|Insuficiencia ovárica primaria|71||||||True
E28.8|Otras disfunciones ováricas|71||||||True
E28.9|Disfunción ovárica, no especificada|71||||||True
E29|Disfunción testicular|71||||||True
E29.0|Hiperfunción testicular|71||||||True
E29.1|Hipofunción testicular|71||||||True
E29.8|Otras disfunciones testiculares|71||||||True
E29.9|Disfunción testicular, no especificada|71||||||True
E30|Trastornos de la pubertad, no clasificados en otra parte|71||||||True
E30.0|Pubertad retardada|71||||||True
E30.1|Pubertad precoz|71|PEDIATRIC|||||True
E30.8|Otros trastornos de la pubertad|71|PEDIATRIC|||||True
E30.9|Trastorno de la pubertad, no especificado|71||||||True
E31|Disfunción poliglandular|71||||||True
E31.0|Insuficiencia poliglandular autoinmune|71|AUTOIMMUNE|||||True
E31.1|Hiperfunción poliglandular|71||||||True
E31.8|Otras disfunciones poliglandulares|71||||||True
E31.9|Disfunción poliglandular, no especificada|71||||||True
E32|Enfermedades del timo|71||||||True
E32.0|Hiperplasia persistente del timo|71||||||True
E32.1|Absceso del timo|71||||||True
E32.8|Otras enfermedades del timo|71||||||True
E32.9|Enfermedad del timo, no especificada|71||||||True
E34|Otros trastornos endocrinos|71||||||True
E34.0|Síndrome carcinoide|71||||||True
E34.1|Otras hipersecreciones de hormonas intestinales|71||||||True
E34.2|Secreción hormonal ectópica, no clasificada en otra parte|71||||||True
E34.3|Enanismo, no clasificado en otra parte|71||||||True
E34.4|Estatura alta constitucional|71||||||True
E34.5|Síndrome de resistencia androgénica|71||||||True
E34.8|Otros trastornos endocrinos especificados|71||||||True
E34.9|Trastorno endocrino, no especificado|71||||||True
E35|Trastornos endocrinos en enfermedades clasificadas en otra parte|71||||||True
E35.0|Trastornos de la glándula tiroides en enfermedades clasificadas en otra parte|71||||||True
E35.1|Trastornos de las glándulas suprarrenales en enfermedades clasificadas en otra parte|71||||||True
E35.8|Trastornos de otras glándulas endocrinas en enfermedades clasificadas en otra parte|71||||||True
E40|Kwashiorkor|72|NUTRITION|||||True
E41|Marasmo nutricional|72|NUTRITION|||||True
E42|Kwashiorkor marasmático|72|NUTRITION|||||True
E43|Desnutrición proteicocalórica severa, no especificada|72|NUTRITION|||||True
E44|Desnutrición proteicocalórica de grado moderado y leve|72|NUTRITION|||||True
E44.0|Desnutrición proteicocalórica moderada|72|NUTRITION|||||True
E44.1|Desnutrición proteicocalórica leve|72|NUTRITION|||||True
E45|Retardo del desarrollo debido a desnutrición proteicocalórica|72|NUTRITION|||||True
E46|Desnutrición proteicocalórica, no especificada|72|NUTRITION|||||True
E50|Deficiencia de vitamina A|73|NUTRITION|||||True
E50.0|Deficiencia de vitamina A con xerosis conjuntival|73|NUTRITION|||||True
E50.1|Deficiencia de vitamina A con mancha de Bitot y xerosis conjuntival|73|NUTRITION|||||True
E50.2|Deficiencia de vitamina A con xerosis corneal|73|NUTRITION|||||True
E50.3|Deficiencia de vitamina A con ulceración corneal y xerosis|73|NUTRITION|||||True
E50.4|Deficiencia de vitamina A con queratomalacia|73|NUTRITION|||||True
E50.5|Deficiencia de vitamina A con ceguera nocturna|73|NUTRITION|||||True
E50.6|Deficiencia de vitamina A con cicatrices xeroftálmicas de la córnea|73|NUTRITION|||||True
E50.7|Otras manifestaciones oculares de deficiencia de vitamina A|73|NUTRITION|||||True
E50.8|Otras manifestaciones de deficiencia de vitamina A|73|NUTRITION|||||True
E50.9|Deficiencia de vitamina A, no especificada|73|NUTRITION|||||True
E51|Deficiencia de tiamina|73|NUTRITION|||||True
E51.1|Beriberi|73|NUTRITION|||||True
E51.2|Encefalopatía de Wernicke|73|NUTRITION|||||True
E51.8|Otras manifestaciones de la deficiencia de tiamina|73|NUTRITION|||||True
E51.9|Deficiencia de tiamina, no especificada|73|NUTRITION|||||True
E52|Deficiencia de niacina [pelagra]|73|NUTRITION|||||True
E53|Deficiencias de otras vitaminas del grupo B|73|NUTRITION|||||True
E53.0|Deficiencia de riboflavina|73|NUTRITION|||||True
E53.1|Deficiencia de piridoxina|73|NUTRITION|||||True
E53.8|Deficiencia de otras vitaminas del grupo B|73|NUTRITION|||||True
E53.9|Deficiencia de vitamina B, no especificada|73|NUTRITION|||||True
